pincode,centroid_x,centroid_y,lat_0_5,lon_0_5,lat_0_25,lon_0_25,lat_0_1,lon_0_1,stcode11,dtcode11,sdtcode11,stname,dtname,sdtname,subdt_lgd,dist_lgd,state_lgd,geometry
247671,78.12288302,29.70108629,29.5,78,29.75,78,29.7,78.1,05,068,00355,UTTARAKHAND,Haridwar,Laksar,355,50,5,POINT (78.12288301579802 29.701086290237026)
247771,77.31138531,29.27125409,29.5,77.5,29.25,77.25,29.3,77.3,09,133,00709,UTTAR PRADESH,Muzaffarnagar,Budhana,709,172,9,POINT (77.31138530715998 29.271254086682916)
247772,77.46267671,29.61140625,29.5,77.5,29.5,77.5,29.6,77.5,09,704,00707,UTTAR PRADESH,Shamli,Shamli,707,660,9,POINT (77.46267671251425 29.611406254008006)
247773,77.17534676,29.55264329,29.5,77,29.5,77.25,29.6,77.2,09,704,00706,UTTAR PRADESH,Shamli,Kairana,706,660,9,POINT (77.17534675930024 29.552643287383603)
247774,77.1925832,29.40496371,29.5,77,29.5,77.25,29.4,77.2,09,704,00706,UTTAR PRADESH,Shamli,Kairana,706,660,9,POINT (77.19258319841376 29.404963707159308)
247775,77.29005122,29.32829008,29.5,77.5,29.25,77.25,29.3,77.3,09,704,00706,UTTAR PRADESH,Shamli,Kairana,706,660,9,POINT (77.29005122324186 29.328290084020033)
247776,77.32148526,29.4665869,29.5,77.5,29.5,77.25,29.5,77.3,09,704,00707,UTTAR PRADESH,Shamli,Shamli,707,660,9,POINT (77.32148526370025 29.466586897384246)
247777,77.39131393,29.57078436,29.5,77.5,29.5,77.5,29.6,77.4,09,704,00707,UTTAR PRADESH,Shamli,Shamli,707,660,9,POINT (77.39131392893391 29.57078435736471)
247778,77.23042833,29.62899519,29.5,77,29.75,77.25,29.6,77.2,09,704,00706,UTTAR PRADESH,Shamli,Kairana,706,660,9,POINT (77.23042832822132 29.628995191120236)
248001,78.04312735,30.32237659,30.5,78,30.25,78,30.3,78,05,060,00304,UTTARAKHAND,Dehradun,Dehradun,304,49,5,POINT (78.04312734870902 30.322376591127522)
248002,77.97878862,30.26619571,30.5,78,30.25,78,30.3,78,05,060,00304,UTTARAKHAND,Dehradun,Dehradun,304,49,5,POINT (77.97878862388905 30.266195708070406)
248003,78.02753095,30.39301649,30.5,78,30.5,78,30.4,78,05,060,00304,UTTARAKHAND,Dehradun,Dehradun,304,49,5,POINT (78.02753094924802 30.393016490232377)
248005,78.08301967,30.25950223,30.5,78,30.25,78,30.3,78.1,05,060,00304,UTTARAKHAND,Dehradun,Dehradun,304,49,5,POINT (78.0830196654735 30.2595022303262)
248006,77.99813296,30.33549587,30.5,78,30.25,78,30.3,78,05,060,00304,UTTARAKHAND,Dehradun,Dehradun,304,49,5,POINT (77.99813295670006 30.335495866486255)
248007,77.93442437,30.3428344,30.5,78,30.25,78,30.3,77.9,05,060,00303,UTTARAKHAND,Dehradun,Vikas Nagar,303,49,5,POINT (77.93442436841764 30.34283439716807)
248008,78.13476717,30.29636472,30.5,78,30.25,78.25,30.3,78.1,05,060,00304,UTTARAKHAND,Dehradun,Dehradun,304,49,5,POINT (78.1347671663291 30.29636472213869)
248009,78.08211628,30.39895964,30.5,78,30.5,78,30.4,78.1,05,060,00304,UTTARAKHAND,Dehradun,Dehradun,304,49,5,POINT (78.08211628067814 30.398959636879255)
248011,77.87016035,30.35853657,30.5,78,30.25,77.75,30.4,77.9,05,060,00303,UTTARAKHAND,Dehradun,Vikas Nagar,303,49,5,POINT (77.87016034860333 30.358536568548487)
248012,78.05076789,30.27916802,30.5,78,30.25,78,30.3,78.1,05,060,00304,UTTARAKHAND,Dehradun,Dehradun,304,49,5,POINT (78.05076788527057 30.279168020462496)
248013,78.14477905,30.39816545,30.5,78,30.5,78.25,30.4,78.1,05,060,00304,UTTARAKHAND,Dehradun,Dehradun,304,49,5,POINT (78.14477904522114 30.398165445770452)
248014,78.08096393,30.28875403,30.5,78,30.25,78,30.3,78.1,05,060,00304,UTTARAKHAND,Dehradun,Dehradun,304,49,5,POINT (78.0809639299414 30.28875403428441)
248015,77.91728788,30.35728575,30.5,78,30.25,78,30.4,77.9,05,060,00303,UTTARAKHAND,Dehradun,Vikas Nagar,303,49,5,POINT (77.91728788481907 30.35728575443841)
248016,78.18303635,30.20143349,30,78,30.25,78.25,30.2,78.2,05,060,00305,UTTARAKHAND,Dehradun,Rishikesh,305,49,5,POINT (78.18303635096476 30.201433489643343)
248018,77.97339997,30.30241282,30.5,78,30.25,78,30.3,78,05,060,00304,UTTARAKHAND,Dehradun,Dehradun,304,49,5,POINT (77.9733999660908 30.302412821715308)
248019,78.11315691,30.2615867,30.5,78,30.25,78,30.3,78.1,05,060,00304,UTTARAKHAND,Dehradun,Dehradun,304,49,5,POINT (78.11315691225407 30.26158669969897)
248121,78.03245734,30.27649203,30.5,78,30.25,78,30.3,78,05,060,00304,UTTARAKHAND,Dehradun,Dehradun,304,49,5,POINT (78.03245734059304 30.276492028860865)
248122,78.08655618,30.4353266,30.5,78,30.5,78,30.4,78.1,05,060,00304,UTTARAKHAND,Dehradun,Dehradun,304,49,5,POINT (78.08655617729222 30.435326595144197)
248123,77.89777641,30.73833576,30.5,78,30.75,78,30.7,77.9,05,060,00300,UTTARAKHAND,Dehradun,Chakrata,300,49,5,POINT (77.89777641087655 30.73833575606268)
248124,78.00526129,30.73229778,30.5,78,30.75,78,30.7,78,05,060,00300,UTTARAKHAND,Dehradun,Chakrata,300,49,5,POINT (78.00526128987285 30.73229777606714)
248125,77.86081086,30.49246424,30.5,78,30.5,77.75,30.5,77.9,05,060,00303,UTTARAKHAND,Dehradun,Vikas Nagar,303,49,5,POINT (77.86081085516952 30.492464239910134)
248140,78.07331919,30.14162444,30,78,30.25,78,30.1,78.1,05,060,00304,UTTARAKHAND,Dehradun,Dehradun,304,49,5,POINT (78.07331918721317 30.141624437837763)
248142,77.70216431,30.4105469,30.5,77.5,30.5,77.75,30.4,77.7,05,060,00303,UTTARAKHAND,Dehradun,Vikas Nagar,303,49,5,POINT (77.70216431323618 30.410546904672806)
248143,78.23655587,30.25776905,30.5,78,30.25,78.25,30.3,78.2,05,060,00305,UTTARAKHAND,Dehradun,Rishikesh,305,49,5,POINT (78.23655586804959 30.25776905026626)
248145,78.21534734,30.15248806,30,78,30.25,78.25,30.2,78.2,05,060,00305,UTTARAKHAND,Dehradun,Rishikesh,305,49,5,POINT (78.21534734156504 30.15248806332516)
248146,77.99620215,30.30919306,30.5,78,30.25,78,30.3,78,05,060,00304,UTTARAKHAND,Dehradun,Dehradun,304,49,5,POINT (77.99620214680826 30.30919305759959)
248158,77.93203865,30.54953865,30.5,78,30.5,78,30.5,77.9,05,060,00302,UTTARAKHAND,Dehradun,Kalsi,302,49,5,POINT (77.93203865230657 30.549538649135435)
248159,77.84365622,30.5292928,30.5,78,30.5,77.75,30.5,77.8,05,060,00302,UTTARAKHAND,Dehradun,Kalsi,302,49,5,POINT (77.8436562225113 30.52929280111206)
248165,77.80841759,30.60076876,30.5,78,30.5,77.75,30.6,77.8,05,060,00302,UTTARAKHAND,Dehradun,Kalsi,302,49,5,POINT (77.80841759104132 30.60076875936892)
248171,78.00668952,30.30097369,30.5,78,30.25,78,30.3,78,05,060,00304,UTTARAKHAND,Dehradun,Dehradun,304,49,5,POINT (78.00668952066334 30.30097368710197)
248179,78.05204544,30.46557121,30.5,78,30.5,78,30.5,78.1,05,060,00304,UTTARAKHAND,Dehradun,Dehradun,304,49,5,POINT (78.05204544465332 30.465571212445692)
248195,78.00894078,30.34937769,30.5,78,30.25,78,30.3,78,05,060,00304,UTTARAKHAND,Dehradun,Dehradun,304,49,5,POINT (78.00894078016361 30.349377693425023)
248196,77.81571552,30.6832597,30.5,78,30.75,77.75,30.7,77.8,05,060,00300,UTTARAKHAND,Dehradun,Chakrata,300,49,5,POINT (77.81571552405565 30.683259698725536)
248197,77.84115122,30.38472342,30.5,78,30.5,77.75,30.4,77.8,05,060,00303,UTTARAKHAND,Dehradun,Vikas Nagar,303,49,5,POINT (77.84115121709247 30.384723416531315)
248198,77.7798311,30.45923166,30.5,78,30.5,77.75,30.5,77.8,05,060,00303,UTTARAKHAND,Dehradun,Vikas Nagar,303,49,5,POINT (77.77983109910325 30.45923166278017)
248199,77.87026387,30.89814864,31,78,31,77.75,30.9,77.9,05,060,00301,UTTARAKHAND,Dehradun,Tyuni,301,49,5,POINT (77.8702638713561 30.898148640679935)
249001,78.4485692,30.36800652,30.5,78.5,30.25,78.5,30.4,78.4,05,059,00297,UTTARAKHAND,Tehri Garhwal,Tehri,297,55,5,POINT (78.44856920015032 30.368006521689825)
249121,78.55409615,30.27999403,30.5,78.5,30.25,78.5,30.3,78.6,05,059,00296,UTTARAKHAND,Tehri Garhwal,Jakhani Dhar,296,55,5,POINT (78.55409614842183 30.27999403337173)
249122,78.61988312,30.24577001,30,78.5,30.25,78.5,30.2,78.6,05,059,00294,UTTARAKHAND,Tehri Garhwal,Devprayag,294,55,5,POINT (78.61988311701391 30.245770011128812)
249123,78.52570591,30.33373522,30.5,78.5,30.25,78.5,30.3,78.5,05,059,00296,UTTARAKHAND,Tehri Garhwal,Jakhani Dhar,296,55,5,POINT (78.52570591137568 30.333735223691)
249124,78.48167429,30.37529998,30.5,78.5,30.5,78.5,30.4,78.5,05,059,00296,UTTARAKHAND,Tehri Garhwal,Jakhani Dhar,296,55,5,POINT (78.48167429393591 30.375299982430224)
249125,78.65018713,30.57591999,30.5,78.5,30.5,78.75,30.6,78.7,05,059,00293,UTTARAKHAND,Tehri Garhwal,Ghansali,293,55,5,POINT (78.65018712944773 30.57591998556719)
249126,78.67996924,30.24675607,30,78.5,30.25,78.75,30.2,78.7,05,059,00294,UTTARAKHAND,Tehri Garhwal,Devprayag,294,55,5,POINT (78.67996923775071 30.246756066899415)
249127,78.50378435,30.40713722,30.5,78.5,30.5,78.5,30.4,78.5,05,059,00295,UTTARAKHAND,Tehri Garhwal,Pratapnagar,295,55,5,POINT (78.50378435126767 30.407137215066328)
249128,78.29330835,31.10648825,31,78.5,31,78.25,31.1,78.3,05,056,00279,UTTARAKHAND,Uttar Kashi,Mori,279,57,5,POINT (78.29330835483111 31.1064882489054)
249129,78.57422134,30.15905874,30,78.5,30.25,78.5,30.2,78.6,05,059,00294,UTTARAKHAND,Tehri Garhwal,Devprayag,294,55,5,POINT (78.57422133842834 30.15905873918626)
249130,78.41466248,30.39896636,30.5,78.5,30.5,78.5,30.4,78.4,05,059,00297,UTTARAKHAND,Tehri Garhwal,Tehri,297,55,5,POINT (78.41466248308757 30.398966356143806)
249131,78.38730265,30.44969053,30.5,78.5,30.5,78.5,30.4,78.4,05,059,00297,UTTARAKHAND,Tehri Garhwal,Tehri,297,55,5,POINT (78.38730265050955 30.449690529423687)
249132,78.33037533,30.4956892,30.5,78.5,30.5,78.25,30.5,78.3,05,059,00297,UTTARAKHAND,Tehri Garhwal,Tehri,297,55,5,POINT (78.33037532696832 30.49568919667268)
249135,78.73158221,30.92727545,31,78.5,31,78.75,30.9,78.7,05,056,00283,UTTARAKHAND,Uttar Kashi,Bhatwari,283,57,5,POINT (78.73158220717065 30.927275453609944)
249136,79.11961399,31.07148084,31,79,31,79,31.1,79.1,05,056,00283,UTTARAKHAND,Uttar Kashi,Bhatwari,283,57,5,POINT (79.11961399101256 31.071480839132338)
249137,78.29316054,30.12055358,30,78.5,30,78.25,30.1,78.3,05,059,00299,UTTARAKHAND,Tehri Garhwal,Narendra Nagar,299,55,5,POINT (78.29316054183703 30.12055357991891)
249141,78.33377061,30.89576946,31,78.5,31,78.25,30.9,78.3,05,056,00280,UTTARAKHAND,Uttar Kashi,Rajgarhi,280,57,5,POINT (78.33377061075862 30.895769464159496)
249145,78.27180681,30.36870779,30.5,78.5,30.25,78.25,30.4,78.3,05,059,00298,UTTARAKHAND,Tehri Garhwal,Dhanaulti,298,55,5,POINT (78.27180680631596 30.368707793601715)
249146,78.48558809,30.23412363,30,78.5,30.25,78.5,30.2,78.5,05,059,00299,UTTARAKHAND,Tehri Garhwal,Narendra Nagar,299,55,5,POINT (78.48558809103167 30.234123629157207)
249151,78.38999683,30.65050305,30.5,78.5,30.75,78.5,30.7,78.4,05,056,00281,UTTARAKHAND,Uttar Kashi,Dunda,281,57,5,POINT (78.38999683312144 30.650503045243212)
249152,78.25277057,30.68239955,30.5,78.5,30.75,78.25,30.7,78.3,05,056,00282,UTTARAKHAND,Uttar Kashi,Chinyali Saur,282,57,5,POINT (78.2527705705714 30.68239954641283)
249155,78.8047283,30.57795601,30.5,79,30.5,78.75,30.6,78.8,05,059,00293,UTTARAKHAND,Tehri Garhwal,Ghansali,293,55,5,POINT (78.8047282955456 30.57795600847895)
249161,78.74038243,30.30706697,30.5,78.5,30.25,78.75,30.3,78.7,05,059,00294,UTTARAKHAND,Tehri Garhwal,Devprayag,294,55,5,POINT (78.74038243176103 30.307066968626597)
249165,78.5073791,30.5607169,30.5,78.5,30.5,78.5,30.6,78.5,05,056,00281,UTTARAKHAND,Uttar Kashi,Dunda,281,57,5,POINT (78.50737910201346 30.560716899661372)
249171,78.12236083,30.71396184,30.5,78,30.75,78,30.7,78.1,05,056,00280,UTTARAKHAND,Uttar Kashi,Rajgarhi,280,57,5,POINT (78.1223608312031 30.713961844630735)
249175,78.32746086,30.2392894,30,78.5,30.25,78.25,30.2,78.3,05,059,00299,UTTARAKHAND,Tehri Garhwal,Narendra Nagar,299,55,5,POINT (78.32746085840904 30.239289404270988)
249180,78.17904392,30.51367902,30.5,78,30.5,78.25,30.5,78.2,05,059,00298,UTTARAKHAND,Tehri Garhwal,Dhanaulti,298,55,5,POINT (78.17904391824607 30.51367901651683)
249181,78.57325336,30.42981149,30.5,78.5,30.5,78.5,30.4,78.6,05,059,00293,UTTARAKHAND,Tehri Garhwal,Ghansali,293,55,5,POINT (78.57325335676859 30.429811489460775)
249185,78.10951903,30.9143685,31,78,31,78,30.9,78.1,05,056,00278,UTTARAKHAND,Uttar Kashi,Puraula,278,57,5,POINT (78.10951903196545 30.914368502786722)
249186,78.03930557,30.57331991,30.5,78,30.5,78,30.6,78,05,059,00298,UTTARAKHAND,Tehri Garhwal,Dhanaulti,298,55,5,POINT (78.0393055673579 30.573319910348573)
249192,78.46869088,30.13344867,30,78.5,30.25,78.5,30.1,78.5,05,059,00299,UTTARAKHAND,Tehri Garhwal,Narendra Nagar,299,55,5,POINT (78.46869087746408 30.13344867314615)
249193,78.42759302,30.77857941,31,78.5,30.75,78.5,30.8,78.4,05,056,00283,UTTARAKHAND,Uttar Kashi,Bhatwari,283,57,5,POINT (78.42759301642464 30.778579413866037)
249194,78.60195966,30.72257592,30.5,78.5,30.75,78.5,30.7,78.6,05,056,00283,UTTARAKHAND,Uttar Kashi,Bhatwari,283,57,5,POINT (78.60195965868525 30.722575920903687)
249196,78.365986,30.56057963,30.5,78.5,30.5,78.25,30.6,78.4,05,056,00282,UTTARAKHAND,Uttar Kashi,Chinyali Saur,282,57,5,POINT (78.36598599764085 30.560579629122557)
249199,78.42882248,30.31445953,30.5,78.5,30.25,78.5,30.3,78.4,05,059,00297,UTTARAKHAND,Tehri Garhwal,Tehri,297,55,5,POINT (78.42882248365117 30.314459532838715)
249201,78.27725455,30.103315,30,78.5,30,78.25,30.1,78.3,05,060,00305,UTTARAKHAND,Dehradun,Rishikesh,305,49,5,POINT (78.27725455268396 30.103314995705833)
249202,78.26770263,30.07223763,30,78.5,30,78.25,30.1,78.3,05,060,00305,UTTARAKHAND,Dehradun,Rishikesh,305,49,5,POINT (78.26770262682929 30.072237632780276)
249203,78.28220403,30.07800013,30,78.5,30,78.25,30.1,78.3,05,060,00305,UTTARAKHAND,Dehradun,Rishikesh,305,49,5,POINT (78.28220402804483 30.07800013079194)
249204,78.23895128,30.06076182,30,78,30,78.25,30.1,78.2,05,060,00305,UTTARAKHAND,Dehradun,Rishikesh,305,49,5,POINT (78.23895127993471 30.060761821349075)
249205,78.20435836,30.02059338,30,78,30,78.25,30,78.2,05,060,00305,UTTARAKHAND,Dehradun,Rishikesh,305,49,5,POINT (78.2043583609754 30.020593378544746)
249206,78.17901945,30.07018197,30,78,30,78.25,30.1,78.2,05,060,00305,UTTARAKHAND,Dehradun,Rishikesh,305,49,5,POINT (78.17901944821755 30.070181966071146)
249301,78.62356945,30.10890757,30,78.5,30,78.5,30.1,78.6,05,061,00307,UTTARAKHAND,Pauri Garhwal,Pauri,307,52,5,POINT (78.62356945243405 30.10890756565125)
249302,78.34176865,30.12588014,30,78.5,30.25,78.25,30.1,78.3,05,061,00314,UTTARAKHAND,Pauri Garhwal,Yamkeshwar,314,52,5,POINT (78.34176864594326 30.125880136549522)
249304,78.36920445,30.08145295,30,78.5,30,78.25,30.1,78.4,05,061,00314,UTTARAKHAND,Pauri Garhwal,Yamkeshwar,314,52,5,POINT (78.36920445160027 30.081452951842177)
249306,78.26138662,30.00175471,30,78.5,30,78.25,30,78.3,05,061,00314,UTTARAKHAND,Pauri Garhwal,Yamkeshwar,314,52,5,POINT (78.26138661808652 30.00175470614647)
249401,78.14130104,29.96365624,30,78,30,78.25,30,78.1,05,068,00354,UTTARAKHAND,Haridwar,Hardwar,354,50,5,POINT (78.14130103504876 29.963656242325065)
249402,78.02395754,29.95682932,30,78,30,78,30,78,05,068,00354,UTTARAKHAND,Haridwar,Hardwar,354,50,5,POINT (78.02395753553832 29.95682931802437)
249403,78.08881747,29.96722673,30,78,30,78,30,78.1,05,068,00354,UTTARAKHAND,Haridwar,Hardwar,354,50,5,POINT (78.08881747011613 29.967226725959307)
249404,78.091977,29.84956613,30,78,29.75,78,29.8,78.1,05,068,00354,UTTARAKHAND,Haridwar,Hardwar,354,50,5,POINT (78.09197699740757 29.84956612986001)
249405,77.9858505,29.91403135,30,78,30,78,29.9,78,05,068,00353,UTTARAKHAND,Haridwar,Roorkee,353,50,5,POINT (77.98585049626764 29.914031347886567)
249407,78.09982584,29.9212936,30,78,30,78,29.9,78.1,05,068,00354,UTTARAKHAND,Haridwar,Hardwar,354,50,5,POINT (78.09982583828831 29.921293599491314)
249408,78.22646196,29.85211539,30,78,29.75,78.25,29.9,78.2,05,068,00354,UTTARAKHAND,Haridwar,Hardwar,354,50,5,POINT (78.22646196118802 29.85211539282798)
249410,78.16923715,29.98787147,30,78,30,78.25,30,78.2,05,060,00305,UTTARAKHAND,Dehradun,Rishikesh,305,49,5,POINT (78.16923714932302 29.987871472756627)
249411,78.1902618,29.99154454,30,78,30,78.25,30,78.2,05,068,00354,UTTARAKHAND,Haridwar,Hardwar,354,50,5,POINT (78.19026179936091 29.991544535464005)
249412,78.05440459,29.98813373,30,78,30,78,30,78.1,05,068,00354,UTTARAKHAND,Haridwar,Hardwar,354,50,5,POINT (78.05440459123594 29.988133729251288)
250001,77.7992294,28.97229032,29,78,29,77.75,29,77.8,09,138,00734,UTTAR PRADESH,Meerut,Meerut,734,169,9,POINT (77.79922940326398 28.972290324420655)
250002,77.67245378,28.94633408,29,77.5,29,77.75,28.9,77.7,09,138,00734,UTTAR PRADESH,Meerut,Meerut,734,169,9,POINT (77.67245378250438 28.94633408369925)
250003,77.72790055,28.98314016,29,77.5,29,77.75,29,77.7,09,138,00734,UTTAR PRADESH,Meerut,Meerut,734,169,9,POINT (77.7279005463219 28.983140161951727)
250004,77.78706447,28.93814192,29,78,29,77.75,28.9,77.8,09,138,00734,UTTAR PRADESH,Meerut,Meerut,734,169,9,POINT (77.78706447146507 28.938141915072993)
250005,77.63272254,28.99390036,29,77.5,29,77.75,29,77.6,09,138,00734,UTTAR PRADESH,Meerut,Meerut,734,169,9,POINT (77.63272253654986 28.993900364277927)
250101,77.30794955,28.85074351,29,77.5,28.75,77.25,28.9,77.3,09,139,00737,UTTAR PRADESH,Baghpat,Khekada,737,124,9,POINT (77.30794955291138 28.850743509710444)
250103,77.65485936,28.92583026,29,77.5,29,77.75,28.9,77.7,09,138,00734,UTTAR PRADESH,Meerut,Meerut,734,169,9,POINT (77.65485935906484 28.92583025737166)
250104,78.00993001,28.8996522,29,78,29,78,28.9,78,09,138,00733,UTTAR PRADESH,Meerut,Mawana,733,169,9,POINT (78.00993001172121 28.899652202547298)
250106,77.89977932,28.91779243,29,78,29,78,28.9,77.9,09,138,00733,UTTAR PRADESH,Meerut,Mawana,733,169,9,POINT (77.89977932298473 28.91779242675862)
250110,77.70592795,29.06727448,29,77.5,29,77.75,29.1,77.7,09,138,00732,UTTAR PRADESH,Meerut,Sardhana,732,169,9,POINT (77.70592795294635 29.067274482247978)
250205,77.60708932,28.90073276,29,77.5,29,77.5,28.9,77.6,09,138,00734,UTTAR PRADESH,Meerut,Meerut,734,169,9,POINT (77.60708931944133 28.90073276062383)
250221,77.7081933,29.12506491,29,77.5,29.25,77.75,29.1,77.7,09,138,00732,UTTAR PRADESH,Meerut,Sardhana,732,169,9,POINT (77.70819330049696 29.12506491205268)
250222,77.7862942,29.1225516,29,78,29,77.75,29.1,77.8,09,138,00732,UTTAR PRADESH,Meerut,Sardhana,732,169,9,POINT (77.78629419908816 29.122551603852376)
250223,77.71884177,29.19122415,29,77.5,29.25,77.75,29.2,77.7,09,138,00732,UTTAR PRADESH,Meerut,Sardhana,732,169,9,POINT (77.71884176989747 29.191224154158427)
250341,77.61585664,29.08513083,29,77.5,29,77.5,29.1,77.6,09,138,00732,UTTAR PRADESH,Meerut,Sardhana,732,169,9,POINT (77.61585664405523 29.085130833639536)
250342,77.596443,29.19298053,29,77.5,29.25,77.5,29.2,77.6,09,138,00732,UTTAR PRADESH,Meerut,Sardhana,732,169,9,POINT (77.59644299827701 29.192980533487336)
250344,77.5006762,29.1239199,29,77.5,29,77.5,29.1,77.5,09,138,00732,UTTAR PRADESH,Meerut,Sardhana,732,169,9,POINT (77.50067620112148 29.12391989818893)
250345,77.39727346,29.09182282,29,77.5,29,77.5,29.1,77.4,09,139,00735,UTTAR PRADESH,Baghpat,Baraut,735,124,9,POINT (77.39727345859649 29.091822824715436)
250401,77.92394647,29.12549994,29,78,29.25,78,29.1,77.9,09,138,00733,UTTAR PRADESH,Meerut,Mawana,733,169,9,POINT (77.9239464695439 29.1254999439964)
250402,77.93197781,29.0534873,29,78,29,78,29.1,77.9,09,138,00733,UTTAR PRADESH,Meerut,Mawana,733,169,9,POINT (77.93197781425307 29.053487296934414)
250404,78.03022812,29.16800382,29,78,29.25,78,29.2,78,09,138,00733,UTTAR PRADESH,Meerut,Mawana,733,169,9,POINT (78.03022811979646 29.16800381907829)
250406,77.96446145,28.98686661,29,78,29,78,29,78,09,138,00733,UTTAR PRADESH,Meerut,Mawana,733,169,9,POINT (77.96446144524218 28.98686661005833)
250501,77.54660085,28.96852019,29,77.5,29,77.5,29,77.5,09,138,00734,UTTAR PRADESH,Meerut,Meerut,734,169,9,POINT (77.54660084814806 28.968520188702072)
250502,77.51760458,29.04260005,29,77.5,29,77.5,29,77.5,09,138,00734,UTTAR PRADESH,Meerut,Meerut,734,169,9,POINT (77.51760457757806 29.042600051785705)
250601,77.29243774,28.98082737,29,77.5,29,77.25,29,77.3,09,139,00736,UTTAR PRADESH,Baghpat,Baghpat,736,124,9,POINT (77.29243774256749 28.980827365883364)
250606,77.39748559,29.00377228,29,77.5,29,77.5,29,77.4,09,139,00736,UTTAR PRADESH,Baghpat,Baghpat,736,124,9,POINT (77.39748558822575 29.003772280443748)
250609,77.23000185,28.9585623,29,77,29,77.25,29,77.2,09,139,00736,UTTAR PRADESH,Baghpat,Baghpat,736,124,9,POINT (77.23000184835458 28.958562296654577)
250611,77.24426051,29.08959745,29,77,29,77.25,29.1,77.2,09,139,00735,UTTAR PRADESH,Baghpat,Baraut,735,124,9,POINT (77.24426050666834 29.089597452225195)
250615,77.3538864,28.91799809,29,77.5,29,77.25,28.9,77.4,09,139,00736,UTTAR PRADESH,Baghpat,Baghpat,736,124,9,POINT (77.35388639516893 28.91799809286741)
250617,77.18441613,29.21236248,29,77,29.25,77.25,29.2,77.2,09,139,00735,UTTAR PRADESH,Baghpat,Baraut,735,124,9,POINT (77.18441612539179 29.212362475079043)
250619,77.2195619,29.03250054,29,77,29,77.25,29,77.2,09,139,00736,UTTAR PRADESH,Baghpat,Baghpat,736,124,9,POINT (77.21956190367831 29.032500537403326)
250620,77.32775723,29.14860495,29,77.5,29.25,77.25,29.1,77.3,09,139,00735,UTTAR PRADESH,Baghpat,Baraut,735,124,9,POINT (77.3277572343214 29.14860494830449)
250621,77.27109135,29.14473972,29,77.5,29.25,77.25,29.1,77.3,09,139,00735,UTTAR PRADESH,Baghpat,Baraut,735,124,9,POINT (77.27109134627622 29.144739721669346)
250622,77.41093382,29.18309696,29,77.5,29.25,77.5,29.2,77.4,09,139,00735,UTTAR PRADESH,Baghpat,Baraut,735,124,9,POINT (77.41093382272084 29.183096958282324)
250623,77.27345311,29.21900793,29,77.5,29.25,77.25,29.2,77.3,09,139,00735,UTTAR PRADESH,Baghpat,Baraut,735,124,9,POINT (77.27345311299955 29.219007933378823)
250625,77.35587856,29.21696001,29,77.5,29.25,77.25,29.2,77.4,09,139,00735,UTTAR PRADESH,Baghpat,Baraut,735,124,9,POINT (77.35587856093478 29.216960012845156)
250626,77.43861313,28.94083627,29,77.5,29,77.5,28.9,77.4,09,139,00736,UTTAR PRADESH,Baghpat,Baghpat,736,124,9,POINT (77.43861312983896 28.940836272652703)
251001,77.72070736,29.45940643,29.5,77.5,29.5,77.75,29.5,77.7,09,133,00708,UTTAR PRADESH,Muzaffarnagar,Muzaffarnagar,708,172,9,POINT (77.72070735784772 29.45940642572485)
251002,77.73618802,29.4980513,29.5,77.5,29.5,77.75,29.5,77.7,09,133,00708,UTTAR PRADESH,Muzaffarnagar,Muzaffarnagar,708,172,9,POINT (77.7361880185864 29.498051303810083)
251003,77.70966798,29.42330047,29.5,77.5,29.5,77.75,29.4,77.7,09,133,00708,UTTAR PRADESH,Muzaffarnagar,Muzaffarnagar,708,172,9,POINT (77.70966797943439 29.423300466139764)
